"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants","any_accessible","blocked","ooni_ratio","ooni","ioda_number","ioda","physical","year","imf_democ_exp","imf_autoc_exp","imf_democ_imp","imf_autoc_imp","imf_democ_trade","imf_autoc_trade","All_NGO","Global_NGO","National_ngo","gdp","tourism","military","oil","oda","remittances","filter_cap","shut_cap"
"HN",3600232,"Yarumela",-87.63333,14.33333,2019-06-20,1,1,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600327,"Villanueva",-88,15.31667,2019-05-30,1,1,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-03-01,1,1,0,NA,NA,600,NA,NA,NA,NA,0,0,NA,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-09-15,1,1,0,2,2,5000,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-11-29,1,3,0,NA,2,2000,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-11-30,1,3,0,2,2,200,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-01,1,3,0,2,3,NA,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-02,1,1,0,3,3,NA,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-03,1,4,0,3,3,2000,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-04,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-07,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-11,1,3,0,NA,NA,2000,NA,NA,NA,NA,0,0,NA,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-15,1,2,0,1,2,2000,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-17,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2017-12-18,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2018-01-12,1,1,0,2,2,NA,NA,NA,NA,NA,0,0,1,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2018-01-20,1,2,0,2,2,NA,NA,NA,NA,NA,0,0,1,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2018-01-25,1,1,0,NA,NA,1067,NA,NA,NA,NA,0,0,NA,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2018-01-26,1,2,0,NA,NA,1100,NA,NA,NA,NA,0,0,NA,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2018-01-27,1,3,0,1,2,2000,NA,NA,NA,NA,0,0,1,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2018-05-01,1,2,0,NA,2,11000,NA,NA,NA,NA,0,0,1,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-01-27,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-01-28,1,1,0,1,2,200,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-04-05,1,1,0,NA,NA,5000,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-04-26,1,1,0,NA,2,10000,NA,NA,NA,NA,2,1,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-04-29,1,1,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-05-30,1,1,0,2,2,2000,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-05-31,1,3,0,1,2,2000,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-06-03,1,1,0,NA,NA,2000,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-06-19,1,2,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-06-20,1,1,0,3,3,NA,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-06-24,1,2,0,2,2,200,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-08-07,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-10-09,1,1,0,NA,NA,6000,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3600949,"Tegucigalpa",-87.20681,14.0818,2019-10-24,1,1,0,1,2,200,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3601782,"San Pedro Sula",-88.025,15.50417,2017-12-18,1,1,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3601782,"San Pedro Sula",-88.025,15.50417,2018-01-06,1,1,0,0,NA,2000,NA,NA,NA,NA,0,0,NA,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3601782,"San Pedro Sula",-88.025,15.50417,2018-01-07,1,1,0,NA,NA,15000,NA,NA,NA,NA,0,0,NA,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3601782,"San Pedro Sula",-88.025,15.50417,2018-01-27,1,2,0,NA,NA,10000,NA,NA,NA,NA,0,0,NA,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3601782,"San Pedro Sula",-88.025,15.50417,2019-08-07,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3603028,"Quebrada Seca",-87.95,15.66667,2017-12-19,1,1,0,2,1,NA,NA,NA,NA,NA,0,0,0,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3604203,"Orica",-86.95,14.7,2019-05-30,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3607966,"La Esperanza",-88.18056,14.31111,2018-03-02,1,1,0,NA,NA,400,NA,NA,NA,NA,0,0,NA,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3610693,"El Porvenir",-87.34583,13.76167,2019-10-09,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2019,21887358.1896552,5269175.27777778,49031707.4078947,32690181.5238095,-32328197.2105263,-27907330.238806,0,0,0,24882225741.8119,556000000,1.62394902602413,0.000896860644806353,1.97508337390212,21.7081290113687,1,4
"HN",3612325,"El Carrizal",-88.23333,15.13333,2017-12-15,1,1,0,1,1,NA,NA,NA,NA,NA,0,0,0,2017,39554100.469697,10624803.2333333,64459695.3943662,29140121.0789474,-26214236.56,-17922284.1818182,0,0,0,23136247990.5977,610000000,1.72440517780481,0.000765798419038962,2.03606918945643,18.6839353350606,1,4
"HN",3613354,"Colona",-86.41667,14.96667,2018-01-27,1,1,0,2,2,NA,NA,NA,NA,NA,0,0,1,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"HN",3613533,"Choloma",-87.95302,15.61444,2018-02-06,1,1,0,3,3,NA,NA,NA,NA,NA,0,0,1,2018,38139403.859375,9113318.5,73578289.8412698,35898023.1842105,-33250157.7727273,-24094079.4186046,0,0,0,24067750760.499,601000000,1.60769447208664,0.00116801901211893,2.99883793014777,19.8462499915411,1,4
"NI",3616035,"Tipitapa",-86.09706,12.19732,2018-06-02,1,1,0,1,2,NA,10,0,0,0,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3616035,"Tipitapa",-86.09706,12.19732,2018-06-14,1,3,0,NA,NA,200,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3616092,"Telica",-86.85938,12.522,2018-05-23,1,2,0,NA,3,NA,NA,NA,NA,NA,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617052,"Rivas",-85.82632,11.43716,2018-04-19,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617052,"Rivas",-85.82632,11.43716,2018-05-12,1,1,0,NA,NA,NA,12,1,0.0833333333333333,1,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617154,"Puerto Cabezas",-83.38882,14.03507,2017-11-08,1,1,2,NA,3,NA,NA,NA,NA,NA,0,0,1,2017,36533105.6551724,35408856.3333333,108409064.724138,214600551.5,-71875959.0689655,-179191695.166667,0,0,0,13785943183.0661,NA,0.626510067010078,0.0128520280376942,4.3030391750675,10.1168268393357,2,1
"NI",3617459,"Nueva Guinea",-84.45616,11.68758,2016-11-29,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2016,22893485.5405405,12547185.9189189,45102192.0724638,40050980.5263158,-18414718.4805195,-21585538.3877551,0,0,0,13286118584.2563,NA,0.639876675817232,0.00769475794674993,3.40644066107596,9.54454825883207,2,1
"NI",3617522,"Nagarote",-86.56474,12.26593,2018-06-14,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617575,"Morrito",-85.08052,11.62118,2018-07-12,1,4,0,3,3,NA,NA,NA,NA,NA,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617708,"Matagalpa",-85.91747,12.92559,2018-04-19,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617708,"Matagalpa",-85.91747,12.92559,2018-04-23,1,1,0,NA,NA,NA,1,0,0,0,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617708,"Matagalpa",-85.91747,12.92559,2018-04-28,1,1,0,NA,NA,NA,9,0,0,0,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617708,"Matagalpa",-85.91747,12.92559,2018-05-12,1,1,0,NA,NA,NA,12,1,0.0833333333333333,1,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617708,"Matagalpa",-85.91747,12.92559,2018-05-15,1,3,0,1,2,NA,9,1,0.111111111111111,1,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617708,"Matagalpa",-85.91747,12.92559,2018-08-11,1,3,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617708,"Matagalpa",-85.91747,12.92559,2019-05-30,1,1,0,NA,1,NA,NA,NA,NA,NA,0,0,0,2019,42784226.9615385,16652107.25,90300439.8076923,116047275.5,-47516212.8461538,-99395168.25,0,0,0,12699046244.607,NA,0.605020089397565,0.0178636683851291,3.17257616148386,13.279737450489,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-04-19,1,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-05-11,1,1,0,1,2,NA,48,0,0,0,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-05-12,1,2,0,1,2,NA,12,1,0.0833333333333333,1,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-05-13,1,3,0,0,0,2000,11,0,0,0,0,0,0,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-05-28,1,1,0,1,NA,NA,3,1,0.333333333333333,1,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-05-30,1,1,0,1,NA,NA,4,0,0,0,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-06-02,1,2,0,3,3,200,10,0,0,0,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-06-03,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-06-04,1,3,0,3,3,NA,6,0,0,0,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-06-09,1,1,0,1,3,NA,NA,NA,NA,NA,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-06-21,1,1,0,NA,NA,2000,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2018-06-30,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617723,"Masaya",-86.09417,11.97444,2019-11-14,1,4,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2019,42784226.9615385,16652107.25,90300439.8076923,116047275.5,-47516212.8461538,-99395168.25,0,0,0,12699046244.607,NA,0.605020089397565,0.0178636683851291,3.17257616148386,13.279737450489,2,1
"NI",3617725,"Masatepe",-86.14458,11.91445,2018-06-14,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617763,"Managua",-86.2504,12.13282,2016-12-01,1,1,0,0,1,2000,NA,NA,NA,NA,0,0,0,2016,22893485.5405405,12547185.9189189,45102192.0724638,40050980.5263158,-18414718.4805195,-21585538.3877551,0,0,0,13286118584.2563,NA,0.639876675817232,0.00769475794674993,3.40644066107596,9.54454825883207,2,1
"NI",3617763,"Managua",-86.2504,12.13282,2018-04-18,1,2,0,2,2,200,NA,NA,NA,NA,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
"NI",3617763,"Managua",-86.2504,12.13282,2018-04-19,1,3,0,3,2,NA,NA,NA,NA,NA,0,0,1,2018,39780973.1428571,30819117.6666667,95914277.25,171255063.5,-56133304.1071429,-140435945.833333,0,0,0,13025239912.2751,NA,0.62717222145559,0.0215824227322452,2.85992765568753,11.5529541884435,2,1
